Country,Year,1st_pillar_Institutions,2nd_pillar_Infrastructure,3rd_pillar_Macroeconomic_environment,4th_pillar_Health_and_primary_education,5th_pillar_Higher_education_and_training,6th_pillar_Goods_market_efficiency,7th_pillar_Labor_market_efficiency,8th_pillar_Financial_market_development,9th_pillar_Technological_readiness,10th_pillar_Market_size,11th_pillar_Business_sophistication_,12th_pillar_Innovation,Global_Competitiveness_Index,Population,GDP,Income group,Region,Forum classification
Barbados,2014,4.638868257,5.316273251,3.416256,6.467577006,5.22367966,4.281114961,4.598494656,4.628857229,4.982959201,2.066478269,4.282353258,3.561452579,4.359197365,283380,12829,High income,Latin America and the Caribbean,Latin America and the Caribbean
Barbados,2015,,,,,,,,,,,,,,284215,12984,High income,Latin America and the Caribbean,Latin America and the Caribbean
Barbados,2016,4.348926539,5.133933386,3.171644674,6.130134026,5.160491608,4.190390693,4.519048289,4.091728501,5.439405697,1.557969556,4.179588208,3.427442302,4.187575518,285367,12124,High income,Latin America and the Caribbean,Latin America and the Caribbean
Barbados,2017,,,,,,,,,,,,,,285719,12243,High income,Latin America and the Caribbean,Latin America and the Caribbean
Belgium,2007,5.063909832,5.645523655,4.897629051,6.305737481,5.572155418,5.201140177,4.096697227,5.371362547,4.815091511,4.67642472,5.44181634,4.738854899,5.100479987,10704830,41575,High income,Advanced economies,Europe and North America
Belgium,2008,5.154075582,5.621863639,5.139420851,6.495005042,5.631889131,5.215406878,4.257249491,5.247188803,5.009972346,4.751287689,5.355993203,4.687848108,5.136510647,10779155,41641,High income,Advanced economies,Europe and North America
Belgium,2009,4.982795913,5.580618038,4.736277383,6.432778507,5.523457973,5.111167359,4.65922239,4.859965527,5.260653158,4.82746703,5.277388389,4.622915848,5.091830247,10854388,40225,High income,Advanced economies,Europe and North America
Belgium,2010,4.981757269,5.526746422,4.559144224,6.75200933,5.709517268,5.080139306,4.638347689,4.642299259,5.224458798,4.769848023,5.235694351,4.593343736,5.070722771,10929978,40764,High income,Advanced economies,Europe and North America
Belgium,2011,5.027013679,5.649835181,4.899576654,6.751819365,5.753704589,5.063192394,4.614453933,4.756271401,5.803866458,4.780686786,5.296650659,4.832073883,5.200068889,11005175,40946,High income,Advanced economies,Europe and North America
Belgium,2012,5.002347634,5.675662182,4.664498205,6.751508508,5.80739017,5.119568335,4.5363492,4.680577323,5.570826813,4.809740096,5.322083339,5.094239742,5.210853617,11079521,40687,High income,Advanced economies,Europe and North America
Belgium,2013,5.000720296,5.597097538,4.707415411,6.719672334,5.827263267,5.079632553,4.337122211,4.475707154,5.611864655,4.819746796,5.272765083,4.866530337,5.134750978,11153122,40607,High income,Advanced economies,Europe and North America
Belgium,2014,5.077932809,5.605498647,4.696715844,6.745358211,5.926146417,5.139703241,4.268383828,4.531209901,5.779825065,4.800649185,5.336661129,4.891613108,5.177676214,11226322,40885,High income,Advanced economies,Europe and North America
Belgium,2015,5.169440117,5.546263965,4.790954286,6.734652937,5.941498298,5.137826533,4.346259428,4.402778534,5.912465419,4.803916635,5.331737497,4.957601303,5.200861789,11299192,41240,High income,Advanced economies,Europe and North America
Belgium,2016,5.207244445,5.463993202,4.841175429,6.737880611,5.987857678,5.220618628,4.493964624,4.650835211,5.991760784,4.7453551,5.354916582,4.971635263,5.252363463,11571875,37409,High income,Advanced economies,Europe and North America
Belgium,2017,5.01732792,5.418824763,4.867480613,6.626830105,5.820388974,5.182890111,4.468647307,4.681901034,5.935969411,4.787995183,5.418139407,4.951131052,5.225063074,11372068,36925,High income,Advanced economies,Europe and North America
Belize,2007,,,,,,,,,,,,,,298403,8240,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Belize,2008,,,,,,,,,,,,,,306165,8293,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Belize,2009,,,,,,,,,,,,,,313925,8145,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Belize,2010,,,,,,,,,,,,,,321609,8209,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Belize,2011,3.207191434,3.205441358,4.504548339,5.812360648,3.198992148,3.726214788,4.193824149,3.4860437,2.856226119,1.401964271,3.302521474,2.260272467,3.523032639,329193,8178,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Belize,2012,,,,,,,,,,,,,,336707,8287,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Belize,2013,,,,,,,,,,,,,,344193,8215,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Belize,2014,,,,,,,,,,,,,,351706,8418,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Belize,2015,,,,,,,,,,,,,,359287,8501,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Belize,2016,,,,,,,,,,,,,,367329,7885,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Belize,2017,,,,,,,,,,,,,,374681,7669,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Benin,2007,3.574052723,2.36051403,4.686414655,4.251625566,2.844343865,3.760135665,3.861564226,3.755217549,2.456010373,2.106566095,3.513808967,2.971904671,3.488757757,8707637,1616,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Benin,2008,3.668418096,2.560591107,4.601040609,4.398312024,2.997821511,3.787799957,3.866837892,3.717927504,2.536574833,2.26683893,3.485244655,2.931504334,3.563144704,8973525,1646,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Benin,2009,3.721762827,2.577530183,4.772250468,4.062487654,2.966724867,3.81863294,4.175355751,3.529143891,2.627882664,2.399348098,3.320756566,2.916841036,3.564541422,9240982,1641,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Benin,2010,3.643315303,2.706316876,4.474364108,4.827399707,3.184535017,3.841228797,4.229088822,3.835982039,2.711865151,2.31698941,3.493355432,3.196699302,3.688609306,9509798,1637,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Benin,2011,3.577373386,2.689412954,4.916042004,4.892868126,3.236680573,3.930576181,4.418505538,3.714278752,2.848555032,2.407016524,3.491646628,3.158825332,3.776693671,9779391,1643,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Benin,2012,3.509760238,2.563262773,4.567150404,4.675490181,3.066983447,3.662305948,4.401313914,3.55080979,2.745912522,2.452297561,3.233411434,3.007811604,3.613024801,10049792,1685,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Benin,2013,3.356801293,2.396977089,4.313662221,4.533390979,2.954535607,3.469178501,4.113566481,3.326726158,2.549571607,2.5144398,3.225372363,2.844530859,3.44600671,10322232,1733,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Benin,2014,,,,,,,,,,,,,,10598482,1779,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Benin,2015,3.621976344,2.256951272,4.448515081,4.580238109,2.933645905,3.832937181,4.302633291,3.433836793,2.489374242,2.623452076,3.524393513,3.207215325,3.548701979,10879829,1830,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Benin,2016,3.538701885,2.221148726,3.951626967,4.63260066,3.087457433,3.722679722,4.420123061,3.465901205,2.481782497,2.587729867,3.393542277,3.21034922,3.469706661,11109267,1675,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Benin,2017,3.526486137,2.308189587,3.938386059,4.692065928,3.129798622,3.664879386,4.412223016,3.361732841,2.388785184,2.659287748,3.302987977,3.026704931,3.472319376,11175692,1672,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Bhutan,2007,,,,,,,,,,,,,,681471,5507,Lower middle income,Emerging and Developing Asia,South Asia
Bhutan,2008,,,,,,,,,,,,,,694990,5663,Lower middle income,Emerging and Developing Asia,South Asia
Bhutan,2009,,,,,,,,,,,,,,707830,5934,Lower middle income,Emerging and Developing Asia,South Asia
Bhutan,2010,,,,,,,,,,,,,,720246,6516,Lower middle income,Emerging and Developing Asia,South Asia
Bhutan,2011,,,,,,,,,,,,,,732246,6909,Lower middle income,Emerging and Developing Asia,South Asia
Bhutan,2012,,,,,,,,,,,,,,743711,7138,Lower middle income,Emerging and Developing Asia,South Asia
Bhutan,2013,4.403050968,3.606060321,4.146024308,5.415599701,3.439107199,3.851377882,4.729992804,3.348587867,2.572171027,1.829876673,3.498339526,2.831604363,3.731485856,754637,7167,Lower middle income,Emerging and Developing Asia,South Asia
Bhutan,2014,4.473542991,3.489804745,3.897025734,5.470469704,3.451070597,3.988347799,4.685136565,3.448593482,2.687130343,1.829818906,3.578293232,2.85298296,3.796969357,765008,7500,Lower middle income,Emerging and Developing Asia,South Asia
Bhutan,2015,4.595101969,3.409509948,3.599299813,5.392564381,3.581022803,4.015100793,4.755362512,3.618569107,2.890279575,1.833076699,3.634267671,2.944243951,3.798447217,774830,7983,Lower middle income,Emerging and Developing Asia,South Asia
Bhutan,2016,4.669138847,3.443277841,3.783599589,5.337790466,3.844765085,4.046973471,4.6910888,3.867175014,3.189103796,1.820078079,3.668627234,3.098210581,3.874423437,811726,7244,Lower middle income,Emerging and Developing Asia,South Asia
Bhutan,2017,4.799842599,3.643556535,4.583424359,5.420321494,4.005487594,4.16390923,4.729846806,4.010060922,3.211737985,1.935063333,3.832628802,3.235308933,4.099539011,807610,7108,Lower middle income,Emerging and Developing Asia,South Asia
Bolivia,2007,2.96628874,2.216138122,5.112887426,5.113214228,3.420026866,3.259896825,3.647910996,3.638962274,2.250718624,2.791804327,3.053636117,2.253066925,3.552823848,9441482,4850,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
Bolivia,2008,2.659298327,2.104428956,4.828798258,5.127719531,3.412407893,3.116493525,3.484711047,3.368808475,2.147444798,3.078865462,3.025690378,2.15572055,3.423081354,9599916,5066,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
Bolivia,2009,2.504967415,2.469925137,4.702774943,5.051574426,3.51084984,3.028345097,3.15419291,3.1992431,2.344862424,3.244848131,3.038667414,2.226957846,3.419163507,9758799,5152,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
Bolivia,2010,2.84742103,3.039129724,4.720595487,5.213643104,3.583175379,3.12760211,3.261812347,3.358920985,2.652520502,3.22248011,3.264711137,2.503171121,3.637695292,9918245,5279,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
Bolivia,2011,3.139712928,3.099342637,5.392566576,5.197045747,3.678683552,3.272790807,3.294210736,3.293125086,2.70168585,3.218038908,3.447687831,2.812529258,3.815886815,10078238,5462,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
Bolivia,2012,3.313973297,2.952301687,5.016173056,5.32451527,3.826967706,3.404277557,3.578769065,3.332000021,2.725382297,3.245133799,3.548565478,3.012905155,3.77683874,10238762,5650,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
Bolivia,2013,3.400788615,2.977906919,5.66383475,5.08960114,3.789216056,3.504227584,3.704794769,3.39001885,2.768288117,3.325356238,3.60771779,3.153728235,3.842482159,10399931,5934,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
Bolivia,2014,3.53402402,2.996929905,5.465655709,4.851921248,3.734307606,3.599421325,3.575362727,3.328039752,2.792796575,3.384340265,3.613676979,3.149076831,3.773034131,10561887,6153,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
Bolivia,2015,3.337763916,3.070095601,4.811585736,4.708653089,3.704033788,3.514720937,3.391911487,3.42984875,2.892578088,3.412118655,3.426134326,2.8909253,3.604097124,10724705,6295,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
Bolivia,2016,2.885216258,3.200382905,3.961798744,5.258431203,3.765188738,3.424392116,3.123336114,3.879445472,2.962414375,3.354606126,3.213775794,2.459960901,3.537105725,10774140,5884,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
Bolivia,2017,,,,,,,,,,,,,,11051600,5747,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
Bosnia and Herzegovina,2007,3.141887356,2.255307863,4.563666092,5.155666232,3.263371184,3.591159671,4.213073137,4.225326447,2.493401311,3.122255626,3.200219803,2.526456576,3.550743446,3840418,8820,Upper middle income,Emerging and Developing Europe,Europe and North America
Bosnia and Herzegovina,2008,3.058238593,2.203211501,5.150054314,5.296545058,3.131725824,3.547786694,4.202444272,3.998856354,2.612417652,2.996947431,3.231188173,2.369649231,3.558361669,3839749,9316,Upper middle income,Emerging and Developing Europe,Europe and North America
Bosnia and Herzegovina,2009,2.889001285,2.180753023,4.610503249,5.287382917,3.67749683,3.3686617,4.10074348,3.662558113,2.998029854,3.185596185,3.288166331,2.317615543,3.526476988,3837732,9063,Upper middle income,Emerging and Developing Europe,Europe and North America
Bosnia and Herzegovina,2010,3.126581634,3.161712351,4.484312278,5.433137511,3.795695496,3.557023446,4.168433072,3.469774955,3.35667735,3.097314112,3.273032943,2.593255147,3.700965318,3835258,9145,Upper middle income,Emerging and Developing Europe,Europe and North America
Bosnia and Herzegovina,2011,3.31633083,3.235226607,4.647427609,5.79300454,3.912711785,3.805256876,4.150772022,3.272954367,3.615914798,3.0301057,3.421997105,2.835792333,3.827731393,3832310,9248,Upper middle income,Emerging and Developing Europe,Europe and North America
Bosnia and Herzegovina,2012,3.636575091,3.437267722,4.306907725,5.930545574,4.179343348,3.918312632,4.077406334,3.413339355,3.838969786,3.071523649,3.481207558,3.086575364,3.934426683,3828419,9149,Upper middle income,Emerging and Developing Europe,Europe and North America
Bosnia and Herzegovina,2013,3.866094799,3.669185492,4.230343956,5.987378073,4.304642713,3.980457417,4.153953927,3.5281998,3.737828852,3.0905903,3.529652474,3.277559034,4.015300225,3823533,9387,Upper middle income,Emerging and Developing Europe,Europe and North America
Bosnia and Herzegovina,2014,,,,,,,,,,,,,,3817554,9516,Upper middle income,Emerging and Developing Europe,Europe and North America
Bosnia and Herzegovina,2015,3.175474692,3.083289493,4.3188681,6.025937331,3.765601792,3.693971857,3.355954677,3.341054637,3.598574391,3.125449314,3.313061164,2.786417175,3.705381434,3810416,9833,Upper middle income,Emerging and Developing Europe,Europe and North America
Bosnia and Herzegovina,2016,3.142670895,3.186910859,4.548095751,6.033691694,4.02038174,3.691230217,3.459845798,3.513505271,3.876880667,3.050492973,3.398894824,2.676746896,3.795947061,3937238,8960,Upper middle income,Emerging and Developing Europe,Europe and North America
Bosnia and Herzegovina,2017,3.093401758,3.303236608,4.817453918,5.973459359,3.980945655,3.700891279,3.494031313,3.496676191,4.269986064,3.147070003,3.467013321,2.716432748,3.86872751,3507017,9166,Upper middle income,Emerging and Developing Europe,Europe and North America
Botswana,2007,4.463651573,3.852312638,4.746305421,3.800665064,3.486386458,3.689053421,4.405531501,4.771790035,3.056719892,2.657593173,3.41182542,2.851702345,3.959905819,1930431,13170,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Botswana,2008,4.734480532,3.959743082,5.727440259,4.169621823,3.660033452,3.94054144,4.489401266,4.786880958,2.981352305,2.719168291,3.454654594,2.975843459,4.246213444,1967866,13858,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Botswana,2009,4.892062062,3.932685802,5.061642826,3.846796282,3.507380485,4.050246558,4.469733214,4.530514805,3.156964867,2.927826219,3.413482379,3.096219983,4.075860174,2007212,12680,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Botswana,2010,4.842942905,3.543435857,4.520540678,4.583673117,3.638421428,4.232122406,4.46600264,4.491934434,3.133871789,2.859801137,3.435042698,3.037821268,4.051578558,2047831,13642,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Botswana,2011,4.866137697,3.476059863,4.600661757,4.459783634,3.719809037,4.224113005,4.550531618,4.44323122,3.120551509,2.949758678,3.486335382,3.04006414,4.047074537,2089706,14341,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Botswana,2012,4.820215945,3.576672066,4.521922782,4.600970476,3.739146293,4.1975725,4.461901034,4.38947711,3.166425109,2.940083446,3.664822444,3.130027659,4.056525484,2132822,14905,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Botswana,2013,4.671798017,3.433534487,5.759095437,4.551959478,3.559402952,4.096842658,4.505313729,4.338630127,3.113223598,3.025024914,3.608066842,2.993957784,4.13340703,2176510,16155,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
